borrower_id,loan_id,cycle_start_date,due_date,statement_date,amount_due,amount_paid,days_late,fee_assessed,interest_accrued,remaining_principal,payment_method,autopay_flag,hardship_flag,state,product_type,apr,term_months,statement_text,pay_ratio,is_partial_payment,fee_to_paid,fees_rolling3,fee_to_paid_prev,spiral_flag,anomaly_score,is_anomaly,explanation
B1076,L206,2024-10-01,2024-10-22,2024-10-15,250.0,254.41,2,15.0,0.0,2965.69,ACH,0,0,FL,revolving,0.2016,24,Customer disputes late fee; claims payment posted late.,1.0176399999999999,0,0.058959946542981805,1.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1076,L206,2024-10-31,2024-11-21,2024-11-14,250.0,253.41,3,10.0,0.0,2715.69,Wallet,0,0,FL,revolving,0.2016,24,Set up autopay today—should clear next cycle.,1.01364,0,0.03946174184128488,2.0,0.058959946542981805,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1076,L206,2024-11-30,2024-12-21,2024-12-14,250.0,256.15,2,10.0,0.0,2465.69,Check,0,0,FL,revolving,0.2016,24,Partial payment made at branch; slip photo uploaded.,1.0246,0,0.0390396252195979,3.0,0.03946174184128488,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1076,L206,2024-12-30,2025-01-20,2025-01-13,250.0,250.43,4,5.0,0.0,2215.69,ACH,0,1,FL,revolving,0.2016,24,Hardship plan active: reduced payment accepted for 2 months.,1.00172,0,0.01996565906640578,3.0,0.0390396252195979,1,1,0,Hardship plan active; reduced payment accepted without fees.
B1076,L206,2025-01-29,2025-02-19,2025-02-12,250.0,248.35,2,15.0,0.03,1967.37,ACH,0,1,FL,revolving,0.2016,24,Hardship plan active: reduced payment accepted for 2 months.,0.9934,0,0.06039863096436481,3.0,0.01996565906640578,1,1,0,Hardship plan active; reduced payment accepted without fees.
B1076,L206,2025-02-28,2025-03-21,2025-03-14,250.0,252.46,3,15.0,0.0,1717.37,Check,0,0,FL,revolving,0.2016,24,Card declined; trying ACH instead tomorrow.,1.00984,0,0.05941535292719639,3.0,0.06039863096436481,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1077,L207,2024-10-01,2024-10-22,2024-10-15,400.0,236.77,0,0.0,2.01,4044.35,Card,0,0,TX,bnpl,0.1478,12,Card declined; trying ACH instead tomorrow.,0.591925,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1077,L207,2024-10-31,2024-11-21,2024-11-14,400.0,277.55,0,0.0,1.51,3768.31,Check,0,0,TX,bnpl,0.1478,12,Card declined; trying ACH instead tomorrow.,0.693875,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1077,L207,2024-11-30,2024-12-21,2024-12-14,400.0,232.45,0,0.0,2.06,3537.92,Cash,0,0,TX,bnpl,0.1478,12,Autopay failed: insufficient funds. Retry scheduled.,0.581125,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1077,L207,2024-12-30,2025-01-20,2025-01-13,400.0,165.24,0,0.0,2.89,3375.57,Wallet,0,0,TX,bnpl,0.1478,12,Paid short due to cash flow timing; will catch up next cycle.,0.4131,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1077,L207,2025-01-29,2025-02-19,2025-02-12,400.0,299.53,0,0.0,1.24,3077.28,Wallet,0,0,TX,bnpl,0.1478,12,Customer disputes late fee; claims payment posted late.,0.748825,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1077,L207,2025-02-28,2025-03-21,2025-03-14,400.0,171.23,0,0.0,2.82,2908.87,Card,0,0,TX,bnpl,0.1478,12,Customer disputes late fee; claims payment posted late.,0.428075,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1078,L208,2024-10-01,2024-10-22,2024-10-15,150.0,72.94,0,0.0,1.16,3605.31,Card,0,0,FL,installment,0.1803,36,Employer payroll delay; expects full payment Friday.,0.4862666666666666,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1078,L208,2024-10-31,2024-11-21,2024-11-14,150.0,144.83,1,10.0,0.08,3460.56,Check,0,0,FL,installment,0.1803,36,Card declined; trying ACH instead tomorrow.,0.9655333333333335,0,0.06904646827314782,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1078,L208,2024-11-30,2024-12-21,2024-12-14,150.0,153.77,0,0.0,0.0,3310.56,ACH,0,0,FL,installment,0.1803,36,Paid full on time via ACH.,1.0251333333333335,0,0.0,1.0,0.06904646827314782,0,1,0,On-time full or near-full payment.
B1078,L208,2024-12-30,2025-01-20,2025-01-13,150.0,143.53,0,0.0,0.1,3167.13,Check,0,0,FL,installment,0.1803,36,Paid full on time via ACH.,0.9568666666666666,0,0.0,1.0,0.0,0,1,0,On-time full or near-full payment.
B1078,L208,2025-01-29,2025-02-19,2025-02-12,150.0,86.55,0,0.0,0.95,3081.53,Cash,0,0,FL,installment,0.1803,36,Employer payroll delay; expects full payment Friday.,0.577,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1078,L208,2025-02-28,2025-03-21,2025-03-14,150.0,155.39,2,10.0,0.0,2931.53,ACH,0,0,FL,installment,0.1803,36,Customer misunderstood minimum vs statement balance.,1.0359333333333332,0,0.06435420554733252,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1079,L209,2024-10-01,2024-10-22,2024-10-15,400.0,254.0,0,0.0,1.98,874.58,Card,0,0,FL,bnpl,0.1629,6,Employer payroll delay; expects full payment Friday.,0.635,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1079,L209,2024-10-31,2024-11-21,2024-11-14,400.0,417.8,5,10.0,0.0,474.58,Check,0,0,FL,bnpl,0.1629,6,Customer misunderstood minimum vs statement balance.,1.0445,0,0.023934897079942556,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1079,L209,2024-11-30,2024-12-21,2024-12-14,400.0,311.55,0,0.0,1.2,164.23,Wallet,0,0,FL,bnpl,0.1629,6,Customer misunderstood minimum vs statement balance.,0.778875,1,0.0,1.0,0.023934897079942556,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1079,L209,2024-12-30,2025-01-20,2025-01-13,400.0,206.09,0,0.0,2.63,0.0,Card,0,0,FL,bnpl,0.1629,6,Employer payroll delay; expects full payment Friday.,0.515225,1,0.0,1.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1079,L209,2025-01-29,2025-02-19,2025-02-12,400.0,402.61,0,0.0,0.0,0.0,Cash,0,0,FL,bnpl,0.1629,6,Paid full on time via ACH.,1.0065250000000001,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1079,L209,2025-02-28,2025-03-21,2025-03-14,400.0,418.32,4,5.0,0.0,0.0,ACH,0,0,FL,bnpl,0.1629,6,Card declined; trying ACH instead tomorrow.,1.0458,0,0.01195257219353605,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1080,L200,2024-10-01,2024-10-22,2024-10-15,100.0,96.15,2,10.0,0.08,2759.19,ACH,1,0,PA,installment,0.2352,24,Card declined; trying ACH instead tomorrow.,0.9615,0,0.10400416016640665,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1080,L200,2024-10-31,2024-11-21,2024-11-14,100.0,95.82,2,10.0,0.08,2663.45,Card,1,0,PA,installment,0.2352,24,Paid short due to cash flow timing; will catch up next cycle.,0.9581999999999999,0,0.10436234606553955,2.0,0.10400416016640665,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1080,L200,2024-11-30,2024-12-21,2024-12-14,100.0,104.46,4,5.0,0.0,2563.45,Card,1,0,PA,installment,0.2352,24,Autopay failed: insufficient funds. Retry scheduled.,1.0446,0,0.047865211564235115,3.0,0.10436234606553955,1,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1080,L200,2024-12-30,2025-01-20,2025-01-13,100.0,99.12,1,15.0,0.02,2464.35,Check,1,0,PA,installment,0.2352,24,"Payment posted, but fee assessment appears duplicated.",0.9912000000000001,0,0.1513317191283293,3.0,0.047865211564235115,1,1,0,Fee dispute—manual review recommended.
B1080,L200,2025-01-29,2025-02-19,2025-02-12,100.0,100.13,4,15.0,0.0,2364.35,Cash,1,0,PA,installment,0.2352,24,Customer misunderstood minimum vs statement balance.,1.0012999999999999,0,0.14980525317087787,3.0,0.1513317191283293,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1080,L200,2025-02-28,2025-03-21,2025-03-14,100.0,102.86,4,15.0,0.0,2264.35,Check,1,0,PA,installment,0.2352,24,Partial payment made at branch; slip photo uploaded.,1.0286,0,0.14582928251993,3.0,0.14980525317087787,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1081,L201,2024-10-01,2024-10-22,2024-10-15,250.0,251.5,0,0.0,0.0,1324.58,Check,1,0,FL,bnpl,0.2411,12,Paid full on time via ACH.,1.006,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1081,L201,2024-10-31,2024-11-21,2024-11-14,250.0,245.72,3,5.0,0.09,1078.95,Check,1,0,FL,bnpl,0.2411,12,Customer misunderstood minimum vs statement balance.,0.98288,0,0.02034836399153508,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1081,L201,2024-11-30,2024-12-21,2024-12-14,250.0,249.63,1,15.0,0.01,829.33,Cash,1,0,FL,bnpl,0.2411,12,Autopay failed: insufficient funds. Retry scheduled.,0.99852,0,0.06008893161879582,2.0,0.02034836399153508,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1081,L201,2024-12-30,2025-01-20,2025-01-13,250.0,232.34,4,10.0,0.35,597.34,Check,1,0,FL,bnpl,0.2411,12,Set up autopay today—should clear next cycle.,0.92936,1,0.043040371868812946,3.0,0.06008893161879582,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1081,L201,2025-01-29,2025-02-19,2025-02-12,250.0,253.36,0,0.0,0.0,347.34,ACH,1,0,FL,bnpl,0.2411,12,Paid full on time via ACH.,1.0134400000000001,0,0.0,2.0,0.043040371868812946,0,1,0,On-time full or near-full payment.
B1081,L201,2025-02-28,2025-03-21,2025-03-14,250.0,172.47,0,0.0,1.56,176.43,Check,1,0,FL,bnpl,0.2411,12,Customer misunderstood minimum vs statement balance.,0.68988,1,0.0,1.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1082,L202,2024-10-01,2024-10-22,2024-10-15,250.0,241.02,2,5.0,0.11,4684.94,ACH,1,0,CA,installment,0.1466,36,Autopay failed; retry scheduled.,0.96408,0,0.020745166376234338,1.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1082,L202,2024-10-31,2024-11-21,2024-11-14,250.0,255.82,0,0.0,0.0,4434.94,Cash,1,0,CA,installment,0.1466,36,Paid full on time via ACH.,1.02328,0,0.0,1.0,0.020745166376234338,0,1,0,On-time full or near-full payment.
B1082,L202,2024-11-30,2024-12-21,2024-12-14,250.0,257.46,0,0.0,0.0,4184.94,Cash,1,0,CA,installment,0.1466,36,Paid full on time via ACH.,1.0298399999999999,0,0.0,1.0,0.0,0,1,0,On-time full or near-full payment.
B1082,L202,2024-12-30,2025-01-20,2025-01-13,250.0,257.59,0,0.0,0.0,3934.94,ACH,1,0,CA,installment,0.1466,36,Paid full on time via ACH.,1.03036,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1082,L202,2025-01-29,2025-02-19,2025-02-12,250.0,262.1,0,0.0,0.0,3684.94,Wallet,1,0,CA,installment,0.1466,36,Paid full on time via ACH.,1.0484,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1082,L202,2025-02-28,2025-03-21,2025-03-14,250.0,245.58,0,0.0,0.05,3439.41,Check,1,0,CA,installment,0.1466,36,Paid full on time via ACH.,0.9823200000000001,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1083,L203,2024-10-01,2024-10-22,2024-10-15,150.0,145.65,0,0.0,0.05,4057.71,Wallet,0,0,FL,installment,0.146,24,Paid full on time via ACH.,0.9710000000000001,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1083,L203,2024-10-31,2024-11-21,2024-11-14,150.0,157.1,0,0.0,0.0,3907.71,Check,0,0,FL,installment,0.146,24,Paid full on time via ACH.,1.0473333333333332,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1083,L203,2024-11-30,2024-12-21,2024-12-14,150.0,155.37,0,0.0,0.0,3757.71,Check,0,0,FL,installment,0.146,24,Paid full on time via ACH.,1.0358,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1083,L203,2024-12-30,2025-01-20,2025-01-13,150.0,156.27,0,0.0,0.0,3607.71,Cash,0,0,FL,installment,0.146,24,Paid full on time via ACH.,1.0418,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1083,L203,2025-01-29,2025-02-19,2025-02-12,150.0,153.89,0,0.0,0.0,3457.71,ACH,0,0,FL,installment,0.146,24,Paid full on time via ACH.,1.0259333333333331,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1083,L203,2025-02-28,2025-03-21,2025-03-14,150.0,149.57,0,0.0,0.01,3308.15,Check,0,0,FL,installment,0.146,24,Paid full on time via ACH.,0.9971333333333333,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1084,L204,2024-10-01,2024-10-22,2024-10-15,250.0,255.3,0,0.0,0.0,1031.93,Card,1,0,PA,revolving,0.1702,36,Paid full on time via ACH.,1.0212,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1084,L204,2024-10-31,2024-11-21,2024-11-14,250.0,243.5,0,0.0,0.09,788.52,Check,1,0,PA,revolving,0.1702,36,Paid full on time via ACH.,0.974,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1084,L204,2024-11-30,2024-12-21,2024-12-14,250.0,255.99,0,0.0,0.0,538.52,Card,1,0,PA,revolving,0.1702,36,Paid full on time via ACH.,1.02396,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1084,L204,2024-12-30,2025-01-20,2025-01-13,250.0,253.78,0,0.0,0.0,288.52,ACH,1,0,PA,revolving,0.1702,36,Paid full on time via ACH.,1.01512,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1084,L204,2025-01-29,2025-02-19,2025-02-12,250.0,249.28,0,0.0,0.01,39.25,Cash,1,0,PA,revolving,0.1702,36,Paid full on time via ACH.,0.99712,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1084,L204,2025-02-28,2025-03-21,2025-03-14,250.0,240.66,0,0.0,0.13,0.0,Card,1,0,PA,revolving,0.1702,36,Paid full on time via ACH.,0.9626399999999999,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1085,L205,2024-10-01,2024-10-22,2024-10-15,250.0,254.85,0,0.0,0.0,3142.97,ACH,1,0,NY,installment,0.2291,12,Paid full on time via ACH.,1.0194,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1085,L205,2024-10-31,2024-11-21,2024-11-14,250.0,246.51,1,5.0,0.07,2896.53,Wallet,1,0,NY,installment,0.2291,12,Autopay failed; retry scheduled.,0.9860399999999999,0,0.020283152813273295,1.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1085,L205,2024-11-30,2024-12-21,2024-12-14,250.0,253.83,0,0.0,0.0,2646.53,Check,1,0,NY,installment,0.2291,12,Paid full on time via ACH.,1.01532,0,0.0,1.0,0.020283152813273295,0,1,0,On-time full or near-full payment.
B1085,L205,2024-12-30,2025-01-20,2025-01-13,250.0,256.65,0,0.0,0.0,2396.53,Cash,1,0,NY,installment,0.2291,12,Paid full on time via ACH.,1.0266,0,0.0,1.0,0.0,0,1,0,On-time full or near-full payment.
B1085,L205,2025-01-29,2025-02-19,2025-02-12,250.0,259.97,0,0.0,0.0,2146.53,Cash,1,0,NY,installment,0.2291,12,Paid full on time via ACH.,1.0398800000000001,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1085,L205,2025-02-28,2025-03-21,2025-03-14,250.0,254.27,0,0.0,0.0,1896.53,Cash,1,0,NY,installment,0.2291,12,Paid full on time via ACH.,1.01708,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1086,L206,2024-10-01,2024-10-22,2024-10-15,250.0,238.55,0,0.0,0.17,2163.09,Card,1,0,CA,bnpl,0.1811,12,Paid full on time via ACH.,0.9542,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1086,L206,2024-10-31,2024-11-21,2024-11-14,250.0,240.69,0,0.0,0.14,1922.54,ACH,1,0,CA,bnpl,0.1811,12,Paid full on time via ACH.,0.96276,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1086,L206,2024-11-30,2024-12-21,2024-12-14,250.0,260.27,0,0.0,0.0,1672.54,Card,1,0,CA,bnpl,0.1811,12,Paid full on time via ACH.,1.04108,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1086,L206,2024-12-30,2025-01-20,2025-01-13,250.0,258.49,0,0.0,0.0,1422.54,Wallet,1,0,CA,bnpl,0.1811,12,Paid full on time via ACH.,1.03396,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1086,L206,2025-01-29,2025-02-19,2025-02-12,250.0,255.67,0,0.0,0.0,1172.54,Cash,1,0,CA,bnpl,0.1811,12,Paid full on time via ACH.,1.02268,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1086,L206,2025-02-28,2025-03-21,2025-03-14,250.0,250.82,0,0.0,0.0,922.54,Cash,1,0,CA,bnpl,0.1811,12,Paid full on time via ACH.,1.00328,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1087,L207,2024-10-01,2024-10-22,2024-10-15,400.0,412.98,1,15.0,0.0,1377.23,Cash,0,0,NY,revolving,0.2065,36,Card declined; trying ACH instead tomorrow.,1.03245,0,0.036321371494987646,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1087,L207,2024-10-31,2024-11-21,2024-11-14,400.0,409.21,1,15.0,0.0,977.23,Check,0,1,NY,revolving,0.2065,36,Hardship plan active: reduced payment accepted for 2 months.,1.0230249999999999,0,0.03665599569902984,2.0,0.036321371494987646,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1087,L207,2024-11-30,2024-12-21,2024-12-14,400.0,414.09,1,5.0,0.0,577.23,ACH,0,0,NY,revolving,0.2065,36,"Payment posted, but fee assessment appears duplicated.",1.0352249999999998,0,0.012074669757782125,3.0,0.03665599569902984,1,1,0,Fee dispute—manual review recommended.
B1087,L207,2024-12-30,2025-01-20,2025-01-13,400.0,419.56,3,15.0,0.0,177.23,Check,0,0,NY,revolving,0.2065,36,Paid short due to cash flow timing; will catch up next cycle.,1.0489,0,0.03575173991800934,3.0,0.012074669757782125,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1087,L207,2025-01-29,2025-02-19,2025-02-12,400.0,403.31,4,10.0,0.0,0.0,Wallet,0,0,NY,revolving,0.2065,36,Autopay failed: insufficient funds. Retry scheduled.,1.008275,0,0.024794822840990802,3.0,0.03575173991800934,1,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1087,L207,2025-02-28,2025-03-21,2025-03-14,400.0,400.86,1,5.0,0.0,0.0,Check,0,0,NY,revolving,0.2065,36,Customer disputes late fee; claims payment posted late.,1.00215,0,0.012473182657286834,3.0,0.024794822840990802,1,1,0,Fee dispute—manual review recommended.
B1088,L208,2024-10-01,2024-10-22,2024-10-15,75.0,40.73,17,25.0,0.68,4415.36,Check,1,0,FL,installment,0.238,6,Multiple small penalties assessed over consecutive cycles.,0.5430666666666666,1,0.6137981831573779,1.0,0.0,0,-1,1,Late with fee—watch for penalty spiral if repeated.
B1088,L208,2024-10-31,2024-11-21,2024-11-14,75.0,21.19,7,15.0,1.07,4395.24,Check,1,0,FL,installment,0.238,6,Multiple small penalties assessed over consecutive cycles.,0.28253333333333336,0,0.7078810759792354,2.0,0.6137981831573779,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1088,L208,2024-11-30,2024-12-21,2024-12-14,75.0,42.32,7,25.0,0.65,4353.57,ACH,1,0,FL,installment,0.238,6,Multiple small penalties assessed over consecutive cycles.,0.5642666666666667,1,0.5907372400756143,3.0,0.7078810759792354,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1088,L208,2024-12-30,2025-01-20,2025-01-13,75.0,25.68,11,25.0,0.98,4328.87,Check,1,0,FL,installment,0.238,6,Multiple small penalties assessed over consecutive cycles.,0.3424,1,0.9735202492211839,3.0,0.5907372400756143,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1088,L208,2025-01-29,2025-02-19,2025-02-12,75.0,50.4,7,25.0,0.49,4278.96,Card,1,0,FL,installment,0.238,6,Multiple small penalties assessed over consecutive cycles.,0.6719999999999999,1,0.49603174603174605,3.0,0.9735202492211839,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1088,L208,2025-02-28,2025-03-21,2025-03-14,75.0,36.28,1,10.0,0.77,4243.45,ACH,1,0,FL,installment,0.238,6,Autopay failed; retry scheduled.,0.48373333333333335,1,0.27563395810363833,3.0,0.49603174603174605,1,-1,1,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1089,L209,2024-10-01,2024-10-22,2024-10-15,100.0,96.96,0,0.0,0.07,2572.29,Cash,1,0,TX,revolving,0.2652,24,Paid full on time via ACH.,0.9695999999999999,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1089,L209,2024-10-31,2024-11-21,2024-11-14,100.0,99.74,0,0.0,0.01,2472.56,ACH,1,0,TX,revolving,0.2652,24,Paid full on time via ACH.,0.9974,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1089,L209,2024-11-30,2024-12-21,2024-12-14,100.0,95.06,0,0.0,0.11,2377.61,ACH,1,0,TX,revolving,0.2652,24,Paid full on time via ACH.,0.9506,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1089,L209,2024-12-30,2025-01-20,2025-01-13,100.0,95.37,0,0.0,0.1,2282.34,Check,1,0,TX,revolving,0.2652,24,Paid full on time via ACH.,0.9537,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1089,L209,2025-01-29,2025-02-19,2025-02-12,100.0,99.63,0,0.0,0.01,2182.72,Wallet,1,0,TX,revolving,0.2652,24,Paid full on time via ACH.,0.9963,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1089,L209,2025-02-28,2025-03-21,2025-03-14,100.0,100.13,1,5.0,0.0,2082.72,Cash,1,0,TX,revolving,0.2652,24,Autopay failed; retry scheduled.,1.0012999999999999,0,0.04993508439029262,1.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1090,L200,2024-10-01,2024-10-22,2024-10-15,400.0,407.02,2,15.0,0.0,233.51,Check,1,0,FL,bnpl,0.1655,6,Paid short due to cash flow timing; will catch up next cycle.,1.01755,0,0.036853225885705866,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1090,L200,2024-10-31,2024-11-21,2024-11-14,400.0,415.29,1,5.0,0.0,0.0,Wallet,1,0,FL,bnpl,0.1655,6,Paid short due to cash flow timing; will catch up next cycle.,1.038225,0,0.01203977943124082,2.0,0.036853225885705866,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1090,L200,2024-11-30,2024-12-21,2024-12-14,400.0,418.16,1,5.0,0.0,0.0,Wallet,1,0,FL,bnpl,0.1655,6,Employer payroll delay; expects full payment Friday.,1.0454,0,0.011957145590204705,3.0,0.01203977943124082,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1090,L200,2024-12-30,2025-01-20,2025-01-13,400.0,381.62,4,10.0,0.25,0.0,Card,1,0,FL,bnpl,0.1655,6,Autopay failed: insufficient funds. Retry scheduled.,0.9540500000000001,0,0.02620407735443635,3.0,0.011957145590204705,1,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1090,L200,2025-01-29,2025-02-19,2025-02-12,400.0,412.01,4,10.0,0.0,0.0,Cash,1,0,FL,bnpl,0.1655,6,Partial payment made at branch; slip photo uploaded.,1.030025,0,0.024271255552049707,3.0,0.02620407735443635,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1090,L200,2025-02-28,2025-03-21,2025-03-14,400.0,401.98,1,5.0,0.0,0.0,Cash,1,0,FL,bnpl,0.1655,6,Customer misunderstood minimum vs statement balance.,1.00495,0,0.012438429772625503,3.0,0.024271255552049707,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1091,L201,2024-10-01,2024-10-22,2024-10-15,100.0,96.39,1,5.0,0.07,2663.37,Check,1,0,PA,revolving,0.227,6,Employer payroll delay; expects full payment Friday.,0.9639,0,0.051872600892208735,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1091,L201,2024-10-31,2024-11-21,2024-11-14,100.0,101.38,1,10.0,0.0,2563.37,Cash,1,0,PA,revolving,0.227,6,"Payment posted, but fee assessment appears duplicated.",1.0138,0,0.09863878477017164,2.0,0.051872600892208735,0,1,0,Fee dispute—manual review recommended.
B1091,L201,2024-11-30,2024-12-21,2024-12-14,100.0,96.42,1,5.0,0.07,2467.02,Cash,1,0,PA,revolving,0.227,6,Customer disputes late fee; claims payment posted late.,0.9642000000000001,0,0.05185646131507986,3.0,0.09863878477017164,1,1,0,Fee dispute—manual review recommended.
B1091,L201,2024-12-30,2025-01-20,2025-01-13,100.0,100.77,2,5.0,0.0,2367.02,ACH,1,0,PA,revolving,0.227,6,Partial payment made at branch; slip photo uploaded.,1.0077,0,0.04961794184777216,3.0,0.05185646131507986,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1091,L201,2025-01-29,2025-02-19,2025-02-12,100.0,99.67,4,5.0,0.01,2267.36,Check,1,0,PA,revolving,0.227,6,"Payment posted, but fee assessment appears duplicated.",0.9967,0,0.050165546302799235,3.0,0.04961794184777216,1,1,0,Fee dispute—manual review recommended.
B1091,L201,2025-02-28,2025-03-21,2025-03-14,100.0,103.52,4,15.0,0.0,2167.36,ACH,1,0,PA,revolving,0.227,6,Employer payroll delay; expects full payment Friday.,1.0352,0,0.14489953632148378,3.0,0.050165546302799235,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1092,L202,2024-10-01,2024-10-22,2024-10-15,100.0,95.99,3,10.0,0.07,3821.16,Check,0,0,PA,bnpl,0.2144,36,Card declined; trying ACH instead tomorrow.,0.9599,0,0.10417751849150954,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1092,L202,2024-10-31,2024-11-21,2024-11-14,100.0,98.93,4,15.0,0.02,3722.25,Check,0,0,PA,bnpl,0.2144,36,Autopay failed: insufficient funds. Retry scheduled.,0.9893000000000001,0,0.15162235924390982,2.0,0.10417751849150954,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1092,L202,2024-11-30,2024-12-21,2024-12-14,100.0,99.31,4,5.0,0.01,3622.95,ACH,0,0,PA,bnpl,0.2144,36,Set up autopay today—should clear next cycle.,0.9931,0,0.050347397039573055,3.0,0.15162235924390982,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1092,L202,2024-12-30,2025-01-20,2025-01-13,100.0,98.46,4,15.0,0.03,3524.52,Check,0,0,PA,bnpl,0.2144,36,Customer misunderstood minimum vs statement balance.,0.9845999999999999,0,0.15234613040828765,3.0,0.050347397039573055,1,1,0,Late with fee—watch for penalty spiral if repeated.
